0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,2,1,27,0,1,0,0,0,0,1,0,3,2,32,0,0,1,1,0,0,19,52,52,17,20,70,14,3,0,18,0,2,0,1,17,0,1,46,51,0,0,0,11,12,0,5,1,4,0,35,25,0,0,10,9,26,24,0,0,0,0,11,19,0,10,21,0,19,1,0,4,1
0,0,0,1,0,2,0,1,3,0,0,0,1,0,0,5,0,22,1,0,0,4,0,2,0,0,1,5,23,0,0,1,0,0,0,22,65,38,19,21,71,18,0,0,21,1,1,0,0,11,1,1,52,98,0,1,2,20,10,3,9,3,3,0,20,30,0,9,18,15,25,25,0,0,1,0,10,28,0,9,25,0,21,1,0,0,1
0,0,0,1,0,3,0,0,6,0,0,0,1,0,0,0,0,25,0,1,0,1,0,2,0,0,5,1,27,1,0,1,0,0,0,21,50,55,16,19,81,6,1,0,15,2,1,1,1,20,3,3,36,72,0,0,0,13,21,0,3,1,6,1,25,30,0,7,22,12,34,13,0,0,1,0,18,23,0,10,13,0,19,1,0,3,1
0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1,37,1,1,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,20,54,62,26,18,76,7,1,0,6,0,1,0,0,20,0,0,42,28,1,0,0,1,24,0,1,2,4,0,28,31,0,2,11,18,25,24,2,2,0,0,17,20,0,15,20,0,19,0,0,0,1
0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,3,1,26,4,0,0,1,0,2,1,0,0,0,23,0,0,2,0,0,0,15,52,40,23,35,81,16,3,0,16,0,3,0,0,19,0,0,44,53,0,1,0,3,13,0,5,2,1,1,19,31,0,12,14,21,27,19,1,0,2,0,12,23,0,10,14,0,19,0,0,2,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,3,0,0,0,19,0,0,1,0,3,0,11,37,63,22,26,61,12,3,0,13,0,0,0,1,20,0,1,44,17,0,0,1,1,15,1,1,3,1,0,22,19,0,4,18,13,29,28,0,0,0,0,11,18,0,13,22,0,13,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,12,0,11,37,53,20,15,65,13,4,0,12,0,0,2,0,28,0,1,35,13,0,0,0,1,12,0,1,0,1,0,23,22,0,0,13,9,25,30,0,2,0,0,12,26,0,10,17,0,14,0,0,1,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9,0,47,1,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,11,47,47,19,16,65,15,4,0,9,2,1,0,0,9,2,2,43,52,0,1,0,2,22,0,2,1,0,0,26,23,0,9,21,10,16,27,0,1,0,0,6,7,0,5,22,0,14,1,0,0,1
0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,3,0,30,1,0,0,0,0,0,0,0,0,0,20,0,0,1,0,6,0,7,33,42,9,21,67,11,0,1,15,2,0,0,0,19,1,3,40,34,0,0,0,6,14,1,0,3,0,0,20,31,0,4,11,14,17,17,0,2,1,0,6,8,0,14,26,0,11,0,0,1,1
0,0,0,2,1,0,0,1,3,0,0,0,0,0,58,10,30,35,8,21,24,0,0,1,8,0,0,1,41,1,0,3,0,4,0,30,72,37,12,21,75,26,8,0,6,1,2,1,3,21,1,5,31,108,0,0,0,2,45,3,5,1,5,0,36,33,0,7,27,20,29,10,0,12,0,0,7,28,0,16,13,0,17,0,0,1,1
0,1,2,3,0,0,0,0,2,2,2,0,0,0,1,7,0,13,4,6,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,8,47,19,12,9,63,31,5,2,13,0,1,0,4,23,0,8,44,105,1,0,2,16,24,0,13,5,4,0,36,39,0,9,10,16,21,4,0,0,0,0,7,22,0,15,19,0,18,0,0,4,1
0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,7,0,21,1,2,0,0,0,0,0,0,1,1,31,2,0,0,0,0,0,7,46,35,22,20,59,17,5,0,12,2,2,1,0,27,3,10,47,117,0,0,0,16,32,0,13,0,1,1,22,36,0,0,15,16,24,10,0,4,0,0,10,27,0,10,15,0,13,0,0,2,1
0,0,0,2,0,5,0,0,1,0,0,0,0,0,1,2,0,35,0,2,0,1,0,1,1,0,0,0,37,1,0,0,0,0,0,10,55,63,13,24,61,18,5,0,4,1,1,1,0,17,1,7,46,43,0,0,0,3,14,0,1,2,0,0,23,30,0,8,6,15,18,9,0,1,0,0,4,24,0,14,22,0,18,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,1,2,0,0,0,1,0,0,0,0,23,0,0,1,0,1,0,4,17,35,12,3,53,1,1,0,8,0,0,0,0,11,0,3,54,14,0,0,4,2,21,0,0,2,0,0,2,9,0,4,12,9,23,3,0,4,0,0,1,25,0,9,19,0,7,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,26,5,4,0,2,0,0,3,0,0,0,16,1,0,0,0,0,0,7,38,47,11,6,66,5,8,0,11,0,1,2,0,16,0,0,44,47,0,1,0,5,22,2,2,2,0,0,20,29,0,6,13,6,17,3,0,4,0,0,18,15,0,13,17,0,17,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,31,6,2,0,2,0,1,2,0,0,0,34,1,0,0,0,0,0,3,36,48,11,10,71,5,8,0,9,0,1,0,0,21,0,1,39,59,0,0,1,1,27,0,7,1,2,0,18,25,0,10,28,10,38,6,3,4,0,0,17,27,0,11,22,0,13,0,0,0,0
0,2,0,0,1,0,0,1,1,0,3,0,0,0,0,4,0,23,6,0,0,4,0,1,0,0,0,2,27,0,0,0,0,1,0,11,42,48,13,12,53,14,4,1,6,0,1,2,0,18,0,3,34,78,0,0,2,6,19,5,2,2,0,2,29,24,1,1,11,9,21,11,2,10,2,0,1,16,0,16,22,0,13,0,0,1,0
0,0,2,3,0,0,0,1,1,0,2,0,0,0,1,9,1,11,1,1,0,1,0,4,0,0,0,2,29,0,0,0,0,2,0,7,52,32,16,15,49,24,8,0,7,0,0,1,0,22,0,0,31,101,0,0,0,12,18,1,12,2,0,0,40,39,0,6,8,11,22,9,0,13,1,0,17,19,0,13,13,0,15,1,1,2,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1,0,0,1,0,0,8,0,0,0,27,0,0,0,0,1,1,3,39,58,18,13,43,22,3,0,5,0,0,2,0,29,0,1,36,50,0,0,2,11,13,1,4,0,0,0,23,26,0,6,9,21,16,5,4,5,2,0,6,16,0,16,17,0,13,0,0,0,1
0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,14,2,22,0,2,0,3,0,2,3,0,1,0,36,0,1,0,0,0,0,9,46,50,9,21,42,21,3,0,7,0,0,1,0,21,0,0,31,123,0,0,0,27,15,1,8,4,0,0,34,31,0,2,8,13,14,14,1,4,1,0,10,17,0,11,7,0,14,1,0,0,1
0,0,0,3,1,1,0,2,0,0,0,0,0,0,1,0,1,29,0,0,0,3,0,2,1,1,0,1,20,0,0,0,0,0,0,8,41,54,11,16,42,8,0,0,5,0,1,1,1,24,0,1,28,43,0,0,0,3,16,0,0,0,1,1,22,16,0,5,12,10,21,6,0,3,0,0,13,18,0,16,20,0,7,0,0,0,1
0,1,0,7,0,1,0,1,0,0,1,0,0,0,1,8,0,22,0,2,0,1,0,3,0,1,5,0,26,0,0,1,0,0,0,11,53,45,13,13,43,22,2,0,6,0,0,1,1,25,0,0,34,111,0,0,1,18,17,1,12,1,3,0,39,29,0,1,9,16,15,12,1,8,0,0,4,13,0,10,17,0,17,0,0,3,1
0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,27,0,0,0,0,0,2,0,1,0,1,21,0,0,1,0,0,0,11,38,67,20,27,42,11,5,0,6,0,0,0,0,19,0,0,35,39,0,0,0,3,22,0,1,0,0,1,26,22,0,8,13,17,24,9,0,12,1,0,11,19,0,13,15,0,20,0,0,2,1
2,0,0,1,0,1,0,0,0,0,1,0,0,3,0,18,0,8,2,3,2,1,0,0,0,2,0,0,23,2,0,2,0,0,0,7,55,31,10,20,40,25,3,2,7,0,1,0,2,36,0,3,38,123,0,0,0,11,17,0,7,1,5,5,40,29,0,4,13,15,13,6,3,9,1,0,2,8,0,11,14,0,17,1,1,1,1
2,0,0,4,0,1,0,0,4,0,1,0,0,2,0,23,0,28,0,6,0,0,0,2,0,0,0,2,25,0,0,0,0,0,0,13,54,38,16,8,37,25,1,0,6,0,0,0,0,25,1,0,31,101,0,0,0,14,30,2,11,2,3,0,30,27,0,6,12,15,19,7,0,11,0,0,1,13,0,13,11,0,18,1,0,0,1
0,0,0,2,0,0,0,0,0,0,102,0,0,6,0,23,0,17,0,0,0,2,0,3,0,0,0,2,20,2,0,1,0,0,0,11,41,42,8,12,39,31,2,1,6,0,0,0,0,28,0,0,35,122,0,0,0,20,19,5,9,0,3,0,36,33,0,7,5,14,18,14,0,9,0,0,7,12,0,11,11,0,18,1,0,1,1
0,0,1,1,0,0,0,0,0,0,142,0,0,2,0,19,0,18,0,0,0,0,0,1,0,0,0,0,17,2,1,0,0,0,0,11,42,41,8,5,37,19,5,1,5,0,0,0,1,28,0,0,33,97,0,0,0,12,28,0,6,8,1,0,23,31,0,11,10,10,17,5,0,1,0,0,17,19,0,15,13,0,11,0,1,2,1
0,0,0,1,0,0,0,0,1,1,116,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,18,0,0,1,0,0,0,8,51,71,13,15,36,42,6,0,4,0,0,1,0,12,0,0,32,52,0,1,0,3,23,6,4,3,0,0,42,23,0,7,11,13,22,4,0,4,0,0,10,17,0,15,21,0,13,0,1,1,1
0,0,1,2,0,0,0,1,1,0,52,0,0,3,0,19,0,19,0,1,0,0,0,0,0,0,0,1,21,1,0,1,0,0,0,14,40,32,12,14,31,30,2,0,8,0,0,2,0,26,0,0,33,121,0,0,3,22,16,3,4,5,1,1,24,33,0,6,14,9,19,1,0,3,0,0,12,25,0,10,13,0,14,1,0,5,1
0,1,2,1,1,0,0,0,1,1,13,0,0,8,0,12,0,18,5,2,0,1,1,0,0,0,0,3,28,2,0,3,0,0,0,7,72,27,3,7,42,53,5,2,8,1,1,1,0,21,1,3,30,118,1,0,0,14,21,2,10,6,4,1,31,40,1,5,12,17,15,2,1,10,0,0,12,19,0,15,16,0,12,0,0,1,1
0,0,0,1,0,0,0,0,3,0,2,0,0,2,0,2,0,37,0,0,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,8,58,46,5,14,43,27,2,0,3,0,0,0,0,19,0,0,34,66,0,0,0,7,24,3,2,2,2,0,19,28,0,0,10,11,23,11,7,5,0,0,13,44,0,17,9,1,12,1,0,3,1
1,0,0,5,0,1,0,0,2,0,10,0,0,25,0,11,1,16,0,0,0,2,0,0,0,0,0,0,20,9,0,0,0,0,0,6,42,47,5,12,40,37,2,0,2,0,2,1,0,27,0,0,33,171,0,1,1,37,16,1,4,7,5,0,25,40,0,2,12,11,16,7,0,12,1,0,13,16,0,12,10,0,10,0,0,0,1
0,0,2,1,0,0,0,0,3,1,33,0,0,17,1,4,1,24,1,2,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,10,46,49,10,9,33,30,0,1,2,0,2,3,1,27,0,0,37,94,0,0,0,32,15,1,3,6,1,0,18,38,0,2,6,9,14,10,0,4,0,0,7,18,0,8,4,0,7,1,0,2,1
0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,32,1,1,0,0,0,0,0,0,0,0,25,1,0,0,0,1,0,7,53,67,11,19,31,25,0,0,2,0,0,0,0,27,1,0,36,47,0,0,0,8,23,1,1,0,0,0,19,28,0,0,15,18,24,8,1,35,1,0,7,20,0,19,7,0,10,0,0,3,0
0,0,0,0,0,1,0,0,2,0,38,0,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,10,52,54,10,20,29,32,5,2,5,0,0,0,0,26,0,0,31,42,1,0,0,5,10,3,1,1,1,0,20,25,0,6,10,15,19,13,0,9,0,0,0,30,0,14,10,0,9,0,0,2,1
0,0,0,1,0,2,0,0,1,0,48,0,0,13,1,7,0,29,1,0,1,0,0,0,0,0,0,0,15,8,0,0,0,0,0,5,39,48,8,17,29,29,1,0,5,0,1,2,1,18,0,0,27,108,0,0,0,25,18,2,8,4,0,0,22,33,0,3,19,15,24,3,0,6,0,0,7,23,0,9,4,0,15,0,1,4,1
0,0,0,1,1,0,0,1,0,0,72,0,0,10,1,6,0,19,0,1,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,4,41,49,6,10,29,33,1,1,7,0,0,1,0,22,0,0,34,106,0,0,0,25,17,2,5,5,1,0,20,31,0,0,10,10,14,13,0,10,0,0,0,19,0,9,9,0,12,0,0,3,1
0,0,0,3,0,1,0,0,1,0,56,0,0,12,0,2,0,20,2,4,1,0,0,0,0,0,3,0,26,18,0,0,0,0,0,4,50,56,4,20,35,33,6,0,8,1,1,2,0,24,0,0,34,106,0,0,0,23,22,2,2,2,1,0,25,32,0,2,9,13,21,9,0,7,0,0,17,16,0,12,8,0,13,0,0,2,1
0,0,0,1,0,4,0,0,1,0,66,0,0,1,0,0,1,24,0,5,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,6,71,66,10,23,30,36,4,1,5,1,0,0,1,28,0,1,34,82,0,0,0,9,14,2,0,3,0,1,30,25,0,0,13,15,10,9,3,19,0,0,1,23,0,13,15,0,7,0,0,2,1
5,0,0,3,0,1,0,0,2,0,42,0,0,16,1,6,0,12,4,7,0,0,0,0,0,0,1,1,19,12,0,3,0,1,0,9,66,29,5,7,39,42,2,3,7,5,1,4,2,31,2,6,28,140,0,0,0,18,29,6,3,9,0,2,25,30,3,1,11,9,17,14,4,11,0,0,6,16,0,8,7,0,8,0,0,1,1
0,0,0,0,0,1,0,0,5,0,50,0,0,12,0,1,0,22,0,3,0,0,0,0,1,0,4,2,21,18,0,0,0,0,0,11,61,37,6,12,27,30,4,1,1,0,2,3,0,25,0,0,43,113,0,0,0,23,15,9,5,6,0,0,26,39,0,4,8,11,15,8,0,6,0,0,9,9,0,10,12,0,12,1,0,2,1
0,0,1,2,5,1,0,1,0,0,28,0,0,3,2,3,0,20,3,1,0,3,0,0,1,0,1,1,27,6,0,1,0,0,0,14,50,29,9,5,41,25,4,0,2,0,0,2,0,24,0,0,34,67,0,0,0,7,38,0,1,3,0,6,17,23,0,12,22,13,20,5,0,5,0,0,9,21,0,17,7,0,9,0,0,0,1
0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,28,0,1,0,0,0,1,0,1,1,0,23,0,0,0,0,0,0,12,55,62,1,19,32,24,6,0,1,1,2,2,0,25,1,1,38,37,0,0,0,5,24,0,2,1,0,0,26,24,0,2,11,21,20,4,4,11,0,0,9,20,1,15,11,0,6,0,2,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,48,55,3,16,29,21,1,0,1,0,0,0,0,20,0,0,34,37,0,0,0,4,23,4,0,1,0,0,19,14,0,0,11,8,17,4,2,12,0,0,9,21,0,16,15,0,12,0,1,0,1
1,1,0,2,0,0,0,1,0,1,0,0,0,16,1,2,0,14,2,1,2,0,0,0,0,0,0,0,19,7,0,4,0,1,0,4,57,32,2,12,29,42,4,1,3,1,0,0,1,29,1,1,36,140,0,0,0,16,24,10,4,4,2,0,25,37,1,2,13,12,15,17,1,6,0,0,6,11,0,16,10,0,10,0,0,1,1
0,0,0,3,0,0,0,0,2,0,5,0,0,11,0,2,0,16,0,3,0,1,0,0,0,0,3,0,24,9,0,0,0,0,0,8,49,44,3,15,25,32,42,0,2,0,0,1,0,18,0,0,36,135,0,0,0,19,30,3,1,2,2,0,22,32,0,1,12,7,19,8,0,4,0,0,5,19,0,19,9,0,10,1,0,1,1
0,3,0,3,0,1,0,0,2,0,0,0,0,22,1,3,1,13,0,1,0,0,0,1,1,0,0,1,11,18,0,0,0,0,0,6,36,34,2,7,29,29,43,3,0,0,1,0,1,32,0,0,36,105,0,0,0,25,26,4,2,4,1,0,13,30,0,4,9,7,21,14,0,0,0,0,3,24,0,9,8,0,14,0,0,1,1
0,0,1,2,0,0,0,0,2,0,1,0,0,14,1,2,0,17,0,2,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,7,52,58,3,16,26,44,18,0,1,1,4,0,0,34,1,0,29,105,0,0,0,20,22,4,5,3,1,0,32,33,0,2,5,14,14,14,0,5,0,0,10,23,0,9,14,0,10,0,0,2,1
0,0,0,1,0,1,0,0,1,0,5,0,0,0,0,0,1,24,1,4,0,3,0,4,1,3,0,1,7,0,0,0,0,0,0,14,42,47,1,20,25,25,23,0,1,0,1,0,3,16,0,0,37,26,0,0,0,4,28,3,2,1,0,0,9,22,0,1,23,11,25,4,13,2,0,0,3,27,0,17,15,0,10,0,0,0,1
